vannamei,monodon,other_pen,macrobrchium
3.60091E+11,19014382404,41071480360,29312385412
3.49856E+11,20006701756,10015154613,48999163144
3.35005E+11,21916717873,21871305272,30948551695
2.83029E+11,36092343907,22442481909,26983640471
4.45267E+11,33452676687,13981274527,30061163297
5.01037E+11,35618475387,14829528631,27014900522
1.59944E+11,22332487291,59129736623,36250113470
2.61924E+11,19773749382,14275227147,56341586914
4.14395E+11,22199746730,24047193607,35774890206
3.58348E+11,12606634457,25793564835,26568802114
3.28356E+11,36995152021,25547300731,29296987535
2.65509E+11,16445736095,23158966464,33405879430
3.12647E+11,14328550585,14437475630,22319969322
3.5992E+11,10875053616,14916214985,37837776806
4.57392E+11,12976384699,31308357464,32733333785
5.82135E+11,15704726553,46090653681,22809681904
4.76859E+11,19203089680,18426939065,36514789995
2.25382E+11,12905732260,9448208456,40543043240
2.03771E+11,13457404454,30367540865,30579735296
3.01531E+11,40630199578,45959699122,30028451749
2.65854E+11,18475761856,27045530410,22648294954
3.77189E+11,44456181039,25596364438,23600340874
3.83937E+11,30757569235,29120641281,34587970025
3.75644E+11,25660560071,39966981782,39342129568
3.27546E+11,27130068659,47334339233,16874618760
3.70798E+11,11855646200,12678988531,29694684905
2.59581E+11,13157111397,19216923584,53039980399
4.47066E+11,15580950392,29205576964,23622130319
3.03912E+11,20423818519,7078957758,40555060086
4.55241E+11,21379209277,47169331607,20171305183
3.05172E+11,26083071833,29467137966,28654239750
3.63234E+11,19214374729,17761519959,55373650645
4.49335E+11,33333152798,13325578361,37299004312
3.11513E+11,26954392217,17185030739,38451451533
3.50401E+11,32823158566,19508209013,23981314646
4.66323E+11,10757850078,17237425926,37810625831
2.08925E+11,12524318095,24547064883,27282982100
2.28319E+11,22415213066,16974476442,28140674417
2.97929E+11,32699484353,24614347997,25685039112
3.68458E+11,18049015946,34856640507,22657174029
3.99689E+11,27415540429,46171877784,41758779154
3.56769E+11,28914055839,13607540139,36897816522
2.92711E+11,15915419930,16146457774,23108324575
3.78947E+11,21535394958,12485390253,35062728299
2.55104E+11,26496591304,23811304315,35891043731
3.46826E+11,38424691787,34388920612,26642255519
2.68346E+11,23404196431,10428626579,29480221476
6.24072E+11,16555517121,20337892329,35430522922
3.95273E+11,26005190678,17577490222,36254000216
4.08391E+11,20990390273,30483345948,46622924918
2.31722E+11,12172567568,37644866332,15591591176
2.3626E+11,36652264480,11097242274,28993237034
2.78448E+11,33346588391,53600301445,17155248368
3.26831E+11,22899588277,25804990777,22390997821
4.35946E+11,27494171285,10270998427,45326946413
5.76734E+11,19410730430,37532825895,22300692137
3.17438E+11,15193746799,14659434409,32599469870
3.53912E+11,16188670929,18898373239,25761958347
3.63966E+11,22522834510,24513116497,33169553205
3.67614E+11,24734622615,16598072870,30537183610
2.31602E+11,21490390197,22924476400,34010955293
2.40728E+11,35802471691,9354024556,37739843298
2.17137E+11,24780563883,22867780074,33348135658
8.62729E+11,23673725126,9635313191,20783491830
3.95682E+11,22374148710,37573229410,37208246002
3.19897E+11,14701961906,25883534515,31094546075
4.11982E+11,15645435921,55911398279,33146193271
1.77287E+11,26517006310,32585415800,35181043168
3.20771E+11,19449087601,22252657428,41382258853
2.49221E+11,18246242233,16861628093,23685283437
2.60121E+11,36541675006,21702924756,23954152173
3.43365E+11,24941986951,24304353771,46042009725
3.82265E+11,15047505464,7514078643,32573531614
3.4578E+11,26931271201,10457837249,29168931468
3.32991E+11,27556285472,11697029110,24587041159
4.12132E+11,18373892533,25990515814,41910576322
3.74388E+11,15294773405,16314517892,29366607815
2.55804E+11,10281145448,15801626873,27291308073
3.69503E+11,17279706462,12918752119,23446531529
2.29968E+11,12084423556,26147806020,31778895429
4.36825E+11,32204975749,14138105840,33901969327
3.01431E+11,15424771796,8197723594,32541039806
3.04222E+11,21974247654,19092560051,21481102975
3.36296E+11,21497200343,50925136995,28980011673
3.92578E+11,13777374198,43195041620,19150980173
2.81128E+11,31033853750,12741105628,48176018415
3.36879E+11,23351162651,27374243499,33565072430
3.60011E+11,21050568924,23190688239,60048015526
3.42305E+11,17436673771,30135400858,34301163528
4.24383E+11,7795765553,17382111881,20546342511
4.68796E+11,27392496313,34237398265,31858486575
3.97328E+11,12360042569,23022626673,25154955002
3.15587E+11,10697901927,14038511147,31214364261
3.08971E+11,12555209365,16161261218,32665007889
4.37496E+11,14772697326,18224630297,34438363754
2.26088E+11,33487496887,45952127894,26001853082
3.25138E+11,34371142719,11134656156,33901318142
3.17382E+11,17128630254,6879452060,41689969469
3.191E+11,19721380935,9956212233,33254576615
2.61187E+11,26078741451,15877068262,37721628909
3.01443E+11,24795208051,14258542102,35718383383
2.18672E+11,11317546510,28141969670,35320291436
2.75894E+11,24355479211,40515815835,22990673667
3.89564E+11,16309263530,9931585967,35742803212
2.59701E+11,20831359660,19707861376,21691328940
5.24035E+11,26448419750,55785742223,38087812807
7.92491E+11,16875755986,18631602824,27397074316
3.50808E+11,19124552630,22191060746,27802855452
4.06722E+11,27112335978,13076499545,37145850960
4.29947E+11,32582088808,10021787647,19616441301
3.11332E+11,8323241353,9698684571,19629668748
2.6606E+11,18241433870,15112855764,26895433824
3.66609E+11,25966038731,28743157844,31479494785
3.15406E+11,17888204742,6848439535,37202940574
4.01936E+11,29529969301,20514948625,27391623212
3.32847E+11,20209551752,25984841575,27656629932
2.66988E+11,19832158800,33016959946,30442534177
2.68987E+11,13736554514,10179964989,17525653049
3.94741E+11,16339694181,17397903642,18155823350
4.72022E+11,25386787310,19365211372,24143533545
3.20816E+11,18027371225,60298341929,48980717954
4.43448E+11,23955945055,17014570804,25689969653
4.0812E+11,26376229612,13060464473,30161820098
1.56836E+11,19565088792,29963480123,43557837698
2.63401E+11,23651169486,22907965774,16972402554
3.19115E+11,21989811819,11883662164,32148205680
3.18345E+11,31557990484,10281427097,20004976031
1.84896E+11,43782850555,48381831277,36029821804
4.27886E+11,12187871136,14306756138,48762438935
2.26102E+11,11189389686,19591893808,45814161354
2.42419E+11,30732095783,28711277849,35357482997
2.31566E+11,22894156673,21586269696,42835828830
4.25424E+11,18149578874,62122058967,24696271153
2.74596E+11,20093383964,14552487558,37621000536
2.52866E+11,26541452291,24646664474,31125733947
3.55955E+11,21347353723,47663482504,24582473226
3.33396E+11,17800538608,32203994957,26869205502
4.15716E+11,23839786915,33304438706,32281514193
2.9212E+11,22007368086,22948602921,27499607591
2.93413E+11,9538239979,24594504230,31477070913
2.98131E+11,19909555550,21128152896,21468602779
3.34689E+11,35803309294,12271164095,34681745706
3.2941E+11,22937171902,45023706122,27113610209
1.85168E+11,22259880483,16661785184,27143098338
3.8598E+11,18668059670,23999667292,26988110311
3.5025E+11,14978984395,48999699286,42313885648
2.57501E+11,17577742318,20400068797,47863084762
3.22283E+11,14002025867,9643912570,39700318306
3.82975E+11,21546304822,19134894164,28472654943
3.25671E+11,24016294301,12193850155,53681819649
2.45815E+11,20509276883,13954278687,36705036695
5.27217E+11,35929250935,18571322980,48353591351
2.87116E+11,24736002762,30048587210,27946615360
4.14898E+11,27445685927,23578997857,23122419643
5.01077E+11,23558931945,13625897813,32219290785
3.85544E+11,22304758589,25264546202,31395996208
3.3994E+11,44559154422,15239371460,39816463734
2.62879E+11,17571568753,38509679933,22975857579
2.95876E+11,16463965657,31563104761,33724546041
3.07808E+11,14595806564,31003902336,19759013892
3.19635E+11,22857971456,21624960615,26688467418
2.48114E+11,36150594000,12056713671,22916729962
3.41613E+11,14955237440,14030869300,36761647318
3.49108E+11,12232250913,23269852341,31621874751
2.97591E+11,31355491283,24224382318,35386050443
2.83494E+11,16833960063,10731848087,29375610235
3.83019E+11,26220391988,35260682595,33571127391
2.91802E+11,18495646901,23910525823,23623853537
4.0673E+11,18611677440,16443536000,43458950854
3.99649E+11,37298883959,14814412405,40521525830
2.81643E+11,29955255380,15673068395,29351042505
3.82245E+11,30156816473,18874537430,42909179851
3.38338E+11,14578678781,51947658866,27492218990
3.85681E+11,17531461819,10336301403,42167415008
3.1226E+11,13754611203,8618608149,31868783389
2.91502E+11,26052893428,21260129205,31178605018
3.38204E+11,15732339841,17501460318,24774475042
4.74291E+11,20614062944,14535609523,40822135688
4.00444E+11,24793758717,18829186669,26174511374
5.16353E+11,16978316050,25578464465,15890585764
2.63562E+11,7945155641,49804426314,28026540544
2.37549E+11,16130156141,24417073188,32663190150
2.59834E+11,22535539778,47656859971,36158488675
3.53906E+11,24091288317,18743052525,29977111467
2.41752E+11,25490474367,15662523030,25931081324
4.51007E+11,18693746571,11916637062,35002497613
3.72161E+11,13057905859,9382671497,38702993869
4.28595E+11,16767180338,17100281926,37846170097
4.79954E+11,29221955107,42701190934,23839590203
3.39503E+11,27719254050,20914630660,34220947922
2.96537E+11,17801885823,58875132279,36653041493
3.22971E+11,22517328881,20700430290,34023104053
4.11722E+11,13925682705,18828153916,17159795376
3.4142E+11,9815704451,11127843361,39436019483
2.28679E+11,17450014716,29397115547,36261747340
3.78159E+11,11783672932,13156253421,28618867294
3.429E+11,20790089760,26439132205,32662556333
5.10818E+11,15332632810,18645987861,24825674209
3.57627E+11,44161701231,43080328094,19694025205
3.5999E+11,26280764290,21400912113,53284711381
5.3689E+11,10627025192,36985891251,32089658435
5.00545E+11,16279417287,17932311590,36517131248
3.22261E+11,28120610918,30795756775,43710372962
3.32514E+11,16815668376,17940061397,19171590528
3.70579E+11,11869716983,9763718882,32788855549
2.65729E+11,17785851896,19327698421,51745422294
4.05608E+11,20032564062,19369152277,40710731489
2.98846E+11,14848100398,14207464799,38698206998
4.49596E+11,16294541760,25575945534,25951522230
3.00567E+11,25024993940,21620510772,30213171682
3.99561E+11,21042822150,28900986186,25048588505
3.22868E+11,13848932866,26989818312,26625937374
3.97829E+11,39994817287,21655106191,33051859788
2.63274E+11,18605647522,44022543319,31097145567
4.80015E+11,29064236786,10042977437,17041152156
3.7024E+11,20133827424,24013582736,15535462555
3.16868E+11,24784543342,7257939312,48878155575
2.90642E+11,21788483206,64224323640,47819189662
4.37245E+11,14560649895,12015949323,19867779249
2.39971E+11,17711684447,14880833388,33905667361
2.79486E+11,23546144344,16807088527,47628637713
4.8161E+11,21972661391,36363298441,50862515675
4.70441E+11,27380070128,52466663145,29450065544
5.42448E+11,19409160322,11603715580,19095983326
4.25328E+11,55579377626,11274086137,25847808913
3.81608E+11,30065754838,32608451956,33935701406
2.85386E+11,22486616394,27614199174,37508658014
2.90762E+11,10184677626,18815861718,21717965252
2.66355E+11,11621561611,19576687830,42021142858
3.20409E+11,24658032194,13797890155,37766547148
2.09265E+11,13420516123,13104973733,26249399676
2.88203E+11,16652919819,22236532225,24368748853
4.16584E+11,18975873492,17559212969,24061974392
4.32523E+11,21252244991,13556661127,39820045982
3.57652E+11,15770458373,17703963708,32876363285
4.20873E+11,25894116538,15088775456,35174361528
3.82088E+11,32958367168,8915412405,27696163572
3.24996E+11,19254137972,34215594368,28632202008
3.44244E+11,20228044611,25473813979,20913834477
4.98716E+11,21407309322,56798526269,36226648997
4.07684E+11,12216020554,24874174887,25362018479
2.27856E+11,20262427432,19399424119,33236161804
3.46092E+11,30106205338,13892619121,32029070377
6.711E+11,15915014258,21277414073,20758851943
3.59446E+11,15752721858,34184534796,41592907199
5.19232E+11,11651991966,13866662024,26367312433
5.59263E+11,13984606280,19461713915,37954549749
3.42452E+11,13161926025,36157809748,32549127271
2.75931E+11,19070787348,24506632311,32765768865
3.3273E+11,11957730213,19350074910,26324668679
2.56075E+11,17254444864,36566291990,55480098721
2.77623E+11,16207633786,47701423490,27561073453
2.15985E+11,28021207053,12883104643,21875872858
3.17229E+11,13915987741,30599787088,29697756552
3.62729E+11,19046696849,22843591595,23169571817
4.90354E+11,15354382580,14397333265,53754520827
2.87422E+11,18443507080,30134344929,32705025433
3.02538E+11,14491866236,14649400601,56694912704
3.47803E+11,29389447639,16650484662,27632614025
4.99705E+11,14125741099,27528709680,54200688130
2.77811E+11,19917661515,26554493159,30738750472
3.74237E+11,21076048612,24468963502,26881501264
4.25517E+11,18876302315,59717948883,39172805945
2.82859E+11,23661385825,18772866952,31071516597
4.61933E+11,14190375285,14300083400,34369544495
2.48239E+11,11630377819,27987672661,33161566455
3.50512E+11,20007672096,11572663458,32451436294
4.33723E+11,41016437493,9879369623,33813512920
2.55251E+11,20768491334,24475880478,34877127413
2.7559E+11,22318469719,21539728172,27900759405
2.6867E+11,29856628663,30545454332,35656229394
3.5291E+11,26893693473,16871616223,41564770362
4.37218E+11,23613252068,37977621943,42156451179
3.31198E+11,13333234349,29341226064,23625986598
4.38057E+11,27559997276,32143529996,35716763543
2.58337E+11,22402316301,16622939791,32947809304
2.87262E+11,9964903161,32827239211,38147472967
2.84036E+11,20199495479,19593056634,31752293164
3.22676E+11,19254482340,52438962669,29058572157
3.14797E+11,29409120885,55460449773,40927336325
3.60999E+11,37160859409,27297940006,25369266887
3.10492E+11,25791917858,11277418974,39460293176
3.10189E+11,11958166480,45956488146,31499727731
1.91079E+11,16581007461,21908751884,27084470026
3.45343E+11,10169525547,10665402412,24520701808
3.61369E+11,17797329882,21634830941,29484755157
6.04274E+11,18172866107,8841445270,37096942214
2.05702E+11,16390263965,16352387461,29746898531
2.97882E+11,14621508599,19069083928,29428149944
3.14049E+11,19342503318,22612198903,31990985330
3.24968E+11,24184301513,26554020874,41039226622
3.22225E+11,19467070895,30494866088,33610065418
4.61793E+11,16267032812,47846302087,23819603082
4.49619E+11,33105394461,19857619721,24731465589
3.30197E+11,34752177128,33132624457,41261509683
3.99232E+11,25088381701,35192659506,26897342113
3.63643E+11,14950406348,10663175221,23460145473
3.52526E+11,36958420437,15600763493,26042374493
3.09246E+11,25855358543,25740737993,35991536621
2.82315E+11,23456854498,20663727658,36196218808
4.76637E+11,19202461169,32791929669,36057037374
2.65392E+11,33600025721,18484588993,19558168081
4.73466E+11,17106935324,41690220214,35482054171
2.60965E+11,32449963908,15150694117,39591505709
5.63598E+11,16218184974,11277490592,40674557067
3.84203E+11,21873322143,42757148073,27488560874
2.92072E+11,12470578063,22832704985,34867721801
3.574E+11,13492048635,21250202211,24597067184
4.11852E+11,30716929865,19702063560,27782107599
2.77586E+11,19688766945,26534203194,30082617136
4.02499E+11,23537628461,9861341435,36325142324
2.57848E+11,20028213324,22450978760,24475124085
2.01492E+11,21531061479,31115698580,33030952407
1.88211E+11,8502099447,13149696530,25860713076
